desertionNo,happenDt,happenPlace,kindFullNm,upKindCd,upKindNm,kindCd,kindNm,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile1,popfile7,popfile8,processState,sexCd,neuterYn,specialMark,careRegNo,careNm,careTel,careAddr,careOwnerNm,orgNm,updTm,endReason,rfidCd,etcBigo,popfile2,adptnTitle,adptnSDate,adptnEDate,adptnConditionLimitTxt,adptnTxt,adptnImg,srvcTitle,srvcSDate,srvcEDate,srvcConditionLimitTxt,srvcTxt,popfile3,popfile4,popfile5,popfile6,vaccinationChk,healthChk,sfeSoci,sfeHealth
441559202301406,20231228,부흥로1398번길 104-82 인근,[개] 믹스견,417000,개,000114,믹스견,갈/검,2021(년생),20(Kg),경기-양주-2024-00002,20240104,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612746.jpg,,,종료(안락사),M,Y,코검정. 귀쫑긋. 경계. 꼬리단미안됨. 털상태양호.,341559200900001,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,김철훈,경기도 양주시,2024-01-22 00:00:00.0,보호기간종료.,,,,,,,,,,,,,,,,,,,,,,
441559202301405,20231228,백석읍 연곡리 199 난곡노인정 인근,[개] 푸들,417000,개,000128,푸들,흰,2017(년생),4.3(Kg),경기-양주-2024-00001,20240104,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229161293.jpg,,,종료(기증),M,Y,코갈색. 미용돼있음. 발바닥/발등 털 클리핑 됨. 활발. 왼허리부분 검은털 섞임. 꼬리단미됨. 털상태 양호.,341559200900001,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,김철훈,경기도 양주시,2024-01-24 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426334202301228,20231228,하단119,[개] 치와와,417000,개,000032,치와와,검은색,2019(년생),8(Kg),부산-사하-2024-00001,20240103,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401032001249.jpg,,,종료(반환),M,U,옷착용,326334202100001,부산동물보호센터,051-293-9779,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,김영진,부산광역시 사하구,2024-03-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300296,20231228,청미래아파트,[개] 믹스견,417000,개,000114,믹스견,흰색,2021(년생),20.00(Kg),전남-화순-2024-00029,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301579.jpg,,,종료(자연사),F,N,아파트내 배회함,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300295,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00028,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301461.jpg,,,종료(자연사),F,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300294,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00027,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301630.jpg,,,종료(자연사),M,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300293,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00026,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20240102130105.jpg,,,종료(자연사),M,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300292,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00025,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301839.jpg,,,종료(자연사),M,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300291,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00024,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301189.jpg,,,종료(자연사),M,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300290,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00023,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20240102110147.jpg,,,종료(자연사),M,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300289,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00022,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101194.jpg,,,종료(자연사),F,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300288,20231228,능주면 남정리 정효로 174,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00021,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101601.jpg,,,종료(자연사),F,N,들개가 폐하우스에 새끼를 낳은 후 돌아오지 않음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300287,20231228,능주역 뒷편,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00020,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101850.jpg,,,종료(자연사),M,N,능주역 뒷편에 유기견이 새끼낳음 사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300286,20231228,능주역 뒷편,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00019,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101762.jpg,,,종료(자연사),F,N,능주역 뒷편에 유기견이 새끼낳음 사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300285,20231228,능주역 뒷편,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00018,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101657.jpg,,,종료(자연사),M,N,능주역 뒷편에 유기견이 새끼낳음 사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300284,20231228,능주역 뒷편,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00017,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101892.jpg,,,종료(자연사),F,N,능주역 뒷편에 유기견이 새끼낳음 사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300283,20231228,북면중학교,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(년생),6.00(Kg),전남-화순-2024-00016,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101495.jpg,,,종료(자연사),F,N,교내에 돌아다니면서 닭을잡아먹음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300282,20231228,능주역 뒷편,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00015,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101430.jpg,,,종료(자연사),F,N,능주역 뒷편에 유기견이 새끼낳음 사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300281,20231228,능주역 뒷편,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00014,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101130.jpg,,,종료(자연사),F,N,능주역 뒷편에 유기견이 새끼낳음 사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300280,20231228,능주역 뒷편,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),3.00(Kg),전남-화순-2024-00013,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101232.jpg,,,종료(자연사),M,N,능주역 뒷편에 유기견이 새끼낳음 사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300279,20231228,북면중학교,[개] 믹스견,417000,개,000114,믹스견,옅은갈색,2024(년생),6.00(Kg),전남-화순-2024-00012,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101578.jpg,,,종료(자연사),M,N,교내에 돌아다니면서 닭을잡아먹음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300278,20231228,도곡면 죽청리 뚝방길,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),1.00(Kg),전남-화순-2024-00011,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101141.jpg,,,종료(자연사),M,N,기력없음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300277,20231228,도곡면 죽청리 뚝방길,[개] 믹스견,417000,개,000114,믹스견,흰색 검은색,2024(60일미만)(년생),1.00(Kg),전남-화순-2024-00010,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021001295.jpg,,,종료(자연사),F,N,기력없음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300276,20231228,도곡면 지강로 485,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(년생),5.00(Kg),전남-화순-2024-00009,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021001141.jpg,,,종료(자연사),M,N,가게(식당)에 버리고 감,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300275,20231228,광덕중앙길 20번지,[개] 믹스견,417000,개,000114,믹스견,갈색 흰색,2019(년생),15.00(Kg),전남-화순-2024-00008,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021001787.jpg,,,종료(자연사),M,N,사람 따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300274,20231228,화순읍 둔버리길 23-3,[개] 믹스견,417000,개,000114,믹스견,흰색 검은색,2019(년생),10.00(Kg),전남-화순-2024-00007,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021001512.jpg,,,종료(자연사),M,N,사람따름,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300273,20231228,동복면 백아로 236,[개] 믹스견,417000,개,000114,믹스견,흰색,2022(년생),10.00(Kg),전남-화순-2024-00006,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021001827.jpg,,,종료(자연사),F,N,축사에 개가 들어와서 묶어놓음,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300272,20231228,하니움 공설운동장,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),2.00(Kg),전남-화순-2024-00005,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901377.jpg,,,종료(자연사),F,N,하니움 공설운동장에 버려짐,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300271,20231228,하니움 공설운동장,[개] 믹스견,417000,개,000114,믹스견,갈색,2024(60일미만)(년생),2.00(Kg),전남-화순-2024-00004,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901487.jpg,,,종료(자연사),M,N,하니움 공설운동장에 버려짐,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300270,20231228,동면 운농리 967-2,[개] 믹스견,417000,개,000114,믹스견,흰색 검은색,2023(년생),7.00(Kg),전남-화순-2024-00003,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901891.jpg,,,종료(자연사),F,N,마을에 버리고 감,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300269,20231228,도곡면 덕리길 42-50,[개] 믹스견,417000,개,000114,믹스견,갈색 검은색,2018(년생),6.00(Kg),전남-화순-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901723.jpg,,,종료(자연사),M,N,사람 경계심함,346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446490202300268,20231228,부처샘길 3-13,[개] 믹스견,417000,개,000114,믹스견,갈색,2019(년생),10.00(Kg),전남-화순-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020801737.jpg,,,종료(자연사),F,N,카페로 개가들어옴 (주인반환),346490202000001,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면) ,박재국,전라남도 화순군,2024-06-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
428351202301063,20231228,미추홀구 수봉로 21번길 5,[개] 푸들,417000,개,000128,푸들,갈색,2018(년생),7(Kg),인천-미추홀-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291012615.jpg,,,종료(반환),M,U,주인반환,328351200900001,경동동물병원,032-515-7567,인천광역시 중구 개항로 68 (경동) ,이광태,인천광역시 미추홀구,2024-02-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426338202300618,20231228, 광안해변로307번길 18 광안스테이,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,흰색+검정,2024(60일미만)(년생),0.34(Kg),부산-수영-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412888.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412915.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412926.jpg,종료(입양),M,N,"순함, 귀여움, 통통함",326338201300001,(사)동부동물보호협회,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,장영철,부산광역시 수영구,2024-01-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426332202300989,20231228,구만덕로59번길 42,[개] 믹스견,417000,개,000114,믹스견,흰색,2022(년생),10(Kg),부산-북구-2024-00003,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021401310.png,,,보호중,F,N,"들개서식지에서 구조, 경계심과 공격성이 강함, 진드기 도포, 북구1-169호",326332201000001,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,김영진,부산광역시 북구,2024-01-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426332202300988,20231228,구포 대성아파트 인근 거북공원,[개] 포메라니안,417000,개,000089,포메라니안,크림색,2021(년생),5(Kg),부산-북구-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021401759.png,,,종료(입양),F,N,"온순하고 사함을 잘따름, 복실복실한 털을가짐, 북구1-168호",326332201000001,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,김영진,부산광역시 북구,2024-01-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426332202300987,20231228,구포 가람중학교 앞 세븐일레븐,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,흰색&황색,2021(년생),2(Kg),부산-북구-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021401336.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20240108100147.jpg,,종료(자연사),M,N,"매우 기력 없음, 마른상태, 영양상태 부족, 북구2-315호",326332201000001,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,김영진,부산광역시 북구,2024-01-08 00:00:00.0,돌연사,,,,,,,,,,,,,,,,,,,,,,
411318202300601,20231228,대림로212 이디야커피 앞 노상,[개] 믹스견,417000,개,000114,믹스견,흰,2023(년생),16(Kg),서울-영등포-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021401374.jpg,,,종료(반환),M,N,서울응급치료센터보호중.갈색목줄.탈수.하복부찰과상.좌후지정강이뼈골절.외상에의한간수치높음.붕대처치.,311318201200001,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,김철훈,서울특별시 영등포구,2024-01-11 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
411305202300828,20231228,천장산로7길 10-1 인근,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,검/흰,2023(년생),1.9(Kg),서울-동대문-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021401983.jpg,,,종료(자연사),M,N,서울동물응급치료센터 이송. 교통사고묘. 좌후지골절. 경련. 저혈당. 전해질불균형. 털상태불량.,311305201300001,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,김철훈,서울특별시 동대문구,2024-04-08 00:00:00.0,"경련,뇌진탕,골절,교통사고",,,,,,,,,,,,,,,,,,,,,,
446483202301925,20231228,나주시 빛가람동  재성저수지앞,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),7(Kg),전남-나주-2023-01578,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311712635.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311712179.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311712470.jpg,종료(입양),F,N,빛가람동 산포하나로마트아래저수지에서구조 4개월정도보임,346483202100001,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,조왕애,전라남도 나주시,2024-05-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
446483202301924,20231228,나주시 남평읍 상곡리 퇴비공장앞,[개] 믹스견,417000,개,000114,믹스견,검흰,2023(년생),3(Kg),전남-나주-2023-01577,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311712578.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231231171225.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311712329.jpg,종료(입양),F,N,생후3개월정도보임,346483202100001,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,조왕애,전라남도 나주시,2024-01-16 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
442419202300845,20231228,남산공원,[개] 프렌치 불독,417000,개,000050,프렌치 불독,"갈,검정",2016(년생),12(Kg),강원-원주-2023-00783,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312312212673.jpg,,,종료(자연사),F,N,거동불가,342419200900001,원주시동물보호센터,033-731-1119,강원특별자치도 원주시 호저면 칠봉로 109-17  ,유대봉,강원특별자치도 원주시,2023-12-31 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
411302202300849,20231228,하얏트호텔~빅토리아 레지던트 길목,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),26.8(Kg),서울-용산-2023-00240,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312281612527.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021201196[1].jpg,,종료(반환),M,N,목줄착용. 순하지만 먹을때는 건드리면 안됨,311302201000005,이태원동물병원,02-797-6677,서울특별시 용산구 이태원동 531,서정욱,서울특별시 용산구,2024-01-02 00:00:00.0,,410097800357085,-,,,,,,,,,,,,,,,,,,,,
431373202301627,20231228,서생면 해맞이로 주유소 앞,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),4(Kg),울산-울주-2023-00957,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301412301.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202402041502587.jpg,,종료(자연사),F,U,"스킨십 하는 걸 좋아하며 애교 많음, 날씬한 체형",331373201200002,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,조구래,울산광역시 울주군,2024-02-04 00:00:00.0,원인불명,,,,,,,,,,,,,,,,,,,,,,
431372202300806,20231228,상안동 공장 안,[개] 포메라니안,417000,개,000089,포메라니안,크림색,2019(년생),3.2(Kg),울산-북구-2023-00378,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301512948.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/04/20240425100474.jpg,,종료(입양),Q,U,"몸 만지는 걸 극도로 싫어하며 입질함, 산책을 시켰더니 금방 행복해함",331372201200001,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543  ,조구래,울산광역시 북구,2024-04-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
431372202300805,20231228,구유동 48-1,[개] 믹스견,417000,개,000114,믹스견,흰색,2020(년생),9(Kg),울산-북구-2023-00377,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612566.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401171401296.jpg,,종료(자연사),M,U,"견주 사망으로 입소, 현재는 예민한 상태",331372201200001,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543  ,조구래,울산광역시 북구,2024-01-17 00:00:00.0,원인불명,,,,,,,,,,,,,,,,,,,,,,
